,age,daily_active_minutes_instagram,self_reported_happiness
68487,13,216.0,6
91853,59,177.0,3
95183,61,5.0,9
139846,41,332.0,7
138569,25,163.0,4
161924,47,230.0,2
18268,27,148.0,3
20678,26,5.0,10
163741,55,5.0,9
78151,19,291.0,1
62810,13,158.0,1
122051,41,206.0,6
82731,37,289.0,6
133287,44,312.0,6
12465,22,325.0,5
7988,63,5.0,9
86668,24,208.0,5
99518,52,33.0,4
47213,64,203.0,10
11424,22,215.0,2
32840,20,227.0,6
129706,26,225.0,8
104764,14,59.0,8
29897,14,9.0,8
62399,38,187.0,9
119822,52,271.0,4
181163,40,121.0,1
157980,28,66.0,10
5211,40,316.0,1
125587,54,55.0,3
156309,64,121.0,10
21874,52,5.0,5
25698,58,153.0,3
62343,20,286.0,9
189705,64,268.0,1
71230,21,217.0,9
109775,25,86.0,6
71652,43,124.0,1
130434,29,96.0,9
28095,62,201.0,5
107940,61,195.0,7
143025,32,195.0,7
105641,36,118.0,8
80201,42,44.0,7
60401,16,182.0,10
186620,15,262.0,7
166168,34,218.0,8
84957,15,118.0,6
103403,35,20.0,10
22571,57,91.0,7
46171,49,223.0,7
137531,32,316.0,9
175719,27,5.0,10
257,18,328.0,3
22112,19,408.0,2
12113,13,205.0,8
68117,36,54.0,8
160388,53,133.0,1
147949,53,283.0,3
195103,49,239.0,6
169330,58,155.0,7
111245,41,318.0,6
54428,55,251.0,7
195055,19,383.0,2
155453,56,5.0,9
45638,29,248.0,3
52388,61,5.0,7
18299,24,170.0,5
13021,28,336.0,5
29400,43,220.0,5
42755,58,318.0,4
609,57,114.0,1
75591,23,395.0,3
119565,41,82.0,6
95672,25,220.0,9
194098,31,67.0,9
157989,21,383.0,6
37321,42,303.0,3
56434,46,32.0,8
136171,46,257.0,8
116572,32,336.0,7
199465,34,265.0,6
74925,53,245.0,2
36985,62,281.0,1
80379,24,45.0,3
184545,36,75.0,4
87390,46,74.0,6
80692,51,107.0,4
185314,44,118.0,1
101331,23,147.0,7
117229,57,19.0,6
94738,24,95.0,9
155318,61,282.0,1
110107,31,239.0,5
148266,49,155.0,9
123166,22,421.0,3
172822,60,139.0,10
3237,51,184.0,2
44281,52,108.0,7
72143,50,9.0,4
175937,48,123.0,2
63030,48,121.0,3
49414,26,186.0,2
31228,63,266.0,1
642,61,297.0,4
182339,18,198.0,6
51854,40,217.0,3
59323,37,236.0,7
56936,32,84.0,3
149703,61,5.0,10
107800,18,185.0,10
69234,15,96.0,7
187566,30,201.0,2
131786,50,55.0,6
45856,44,230.0,5
129737,59,22.0,9
90858,44,302.0,5
18582,61,231.0,1
32058,46,211.0,2
182475,38,221.0,8
95955,14,48.0,10
123761,61,25.0,10
35539,21,416.0,3
131794,62,13.0,5
143571,21,145.0,10
6233,46,119.0,6
53450,33,92.0,2
133490,26,109.0,2
8571,47,5.0,10
2025,28,138.0,2
55289,62,71.0,5
140631,55,173.0,9
100997,22,5.0,10
131770,13,163.0,2
197135,35,168.0,10
185656,54,162.0,6
183190,47,23.0,4
5453,61,92.0,4
72239,51,337.0,3
77615,54,73.0,10
103213,52,113.0,9
93678,36,287.0,7
120173,23,80.0,6
62642,29,5.0,9
77100,17,305.0,7
14975,35,207.0,1
159606,26,353.0,5
38070,48,129.0,7
106811,57,202.0,3
68807,48,232.0,4
153162,31,337.0,8
78488,48,225.0,6
19636,36,291.0,7
19251,63,150.0,4
125849,41,108.0,9
61777,27,334.0,4
128940,46,47.0,9
66592,60,130.0,1
16622,51,228.0,6
78439,41,328.0,5
83716,33,5.0,9
109010,38,105.0,7
8445,54,325.0,1
27257,23,127.0,1
4058,49,5.0,8
64397,57,291.0,10
29443,14,363.0,3
198219,54,174.0,4
62408,47,235.0,5
106879,45,317.0,4
29399,36,285.0,5
190497,24,123.0,1
84557,29,263.0,5
84026,16,63.0,4
14326,39,113.0,6
23243,23,158.0,4
66343,31,212.0,3
196591,37,275.0,10
51274,52,117.0,5
90531,58,39.0,3
75933,21,279.0,6
166873,36,124.0,8
147812,27,184.0,6
64129,29,224.0,4
56974,65,5.0,10
56384,38,178.0,2
198565,38,355.0,1
81874,42,213.0,4
41317,49,132.0,10
172524,65,357.0,1
95429,58,363.0,1
189719,20,66.0,4
122069,64,70.0,2
17301,32,122.0,7
143892,57,81.0,6
141876,37,111.0,10
12816,59,289.0,5
141628,55,98.0,4
189344,31,171.0,7
70112,16,143.0,5
80132,14,67.0,8
106371,59,115.0,2
12563,15,301.0,8
106955,14,91.0,10
190586,63,294.0,3
92788,62,77.0,5
173384,36,314.0,4
141239,15,6.0,8
13004,47,174.0,2
163415,59,175.0,2
80731,40,205.0,10
162235,52,47.0,8
35857,42,238.0,10
187921,49,225.0,7
162144,47,121.0,8
56721,19,296.0,7
198781,35,272.0,4
143819,25,511.0,1
152543,25,55.0,5
188650,54,270.0,10
100919,28,20.0,10
184638,64,200.0,3
159566,31,318.0,3
27582,61,107.0,5
69546,49,327.0,2
146852,30,260.0,8
116502,32,260.0,2
21988,21,253.0,7
21488,21,78.0,9
45489,61,216.0,3
57410,14,429.0,3
68868,45,247.0,6
187722,61,65.0,7
143748,60,101.0,8
43018,46,5.0,10
33038,61,314.0,2
20994,54,115.0,9
138839,49,134.0,10
43647,21,241.0,1
199541,33,55.0,7
99057,63,5.0,8
168143,35,62.0,3
131219,62,218.0,7
142163,23,83.0,1
53187,35,90.0,6
86964,32,404.0,1
36742,62,45.0,2
158938,18,162.0,4
8587,61,106.0,9
79202,50,404.0,1
16191,28,14.0,8
194861,27,334.0,3
133333,42,237.0,4
47817,24,230.0,10
128412,59,260.0,1
123908,39,75.0,1
154580,25,232.0,3
49310,37,211.0,4
61154,39,90.0,10
183926,21,71.0,7
92621,23,208.0,8
37020,22,173.0,9
194222,29,80.0,10
130739,39,249.0,7
34513,13,416.0,5
170150,25,204.0,8
167601,58,151.0,6
65997,57,103.0,5
25764,53,224.0,4
106478,45,220.0,7
188713,64,252.0,5
118249,63,118.0,5
73100,51,5.0,7
111379,52,276.0,6
194209,59,100.0,4
104653,22,177.0,4
163472,17,426.0,5
59447,38,319.0,7
197698,15,152.0,5
139060,30,5.0,10
63586,13,230.0,6
114700,28,160.0,8
5213,13,365.0,4
96382,63,5.0,9
69802,65,38.0,6
5009,18,312.0,10
108736,58,33.0,9
136568,28,321.0,10
17488,26,230.0,5
164345,57,5.0,10
108402,31,109.0,8
187621,22,169.0,3
55244,49,342.0,6
24247,30,368.0,4
176113,17,374.0,4
141731,20,31.0,4
26187,25,259.0,6
112601,48,273.0,5
74205,43,254.0,1
50847,56,33.0,5
79959,23,393.0,6
52947,26,112.0,8
91577,33,237.0,4
117258,14,302.0,8
101088,64,5.0,7
31789,16,142.0,3
167827,38,357.0,4
146268,65,118.0,2
130484,43,167.0,10
151434,36,94.0,3
98880,47,124.0,10
38352,59,184.0,7
18477,17,337.0,5
979,26,135.0,10
61518,37,167.0,1
118369,21,52.0,4
48722,15,245.0,2
175329,21,231.0,6
108992,41,5.0,6
188923,41,5.0,8
109597,58,152.0,9
129991,64,211.0,10
29772,37,287.0,1
138863,40,241.0,1
175290,17,169.0,6
141464,44,169.0,7
7283,51,123.0,3
9735,41,218.0,1
177864,15,398.0,3
32772,31,278.0,3
114142,37,314.0,8
157779,19,54.0,3
66034,41,157.0,9
149476,46,166.0,5
120260,63,356.0,1
97638,29,312.0,1
55526,46,184.0,9
190956,59,187.0,3
25468,15,390.0,3
139806,17,141.0,7
171403,19,127.0,10
146295,56,138.0,5
167270,23,299.0,10
150959,34,218.0,5
11341,23,337.0,2
133200,49,216.0,10
45779,49,114.0,5
135004,26,117.0,5
181146,64,5.0,6
148305,52,210.0,1
181995,21,322.0,3
99263,30,68.0,6
941,23,282.0,9
188861,62,76.0,10
142272,33,5.0,9
53204,46,44.0,7
46717,22,136.0,9
37039,60,169.0,4
178761,25,356.0,3
23889,43,30.0,7
19548,30,5.0,10
22193,34,247.0,8
113295,36,191.0,5
162572,60,5.0,7
115840,26,206.0,10
79583,50,249.0,8
135815,65,240.0,1
179676,59,131.0,8
41652,39,251.0,7
137630,49,201.0,1
172452,41,76.0,2
138200,26,280.0,10
95731,19,329.0,4
12739,65,110.0,8
41519,15,438.0,5
46052,38,85.0,2
160294,48,392.0,1
888,17,155.0,10
156203,52,141.0,9
94239,39,397.0,3
108126,15,163.0,6
39311,17,162.0,4
142964,21,148.0,10
38539,42,275.0,1
142218,40,85.0,8
97441,64,209.0,8
200002,49,125.0,2
161073,64,272.0,2
141986,29,245.0,3
97990,57,296.0,7
5838,29,73.0,3
158548,13,148.0,3
105575,33,177.0,5
55037,54,188.0,10
111587,33,311.0,7
182108,40,5.0,10
113629,50,295.0,2
182627,25,302.0,4
186116,21,137.0,8
118976,65,172.0,4
43407,29,133.0,2
167420,14,104.0,9
137404,55,306.0,3
24120,22,5.0,9
127886,31,220.0,10
148110,27,89.0,9
194573,60,113.0,2
95696,29,289.0,7
194220,24,210.0,5
158225,33,191.0,7
144085,52,360.0,6
197523,35,235.0,5
25715,27,27.0,7
31591,62,155.0,10
112868,15,136.0,8
58408,51,76.0,3
63083,61,154.0,8
148936,36,391.0,6
45482,32,110.0,9
186132,55,6.0,8
54516,56,192.0,4
124782,36,79.0,10
58490,64,289.0,4
73762,16,288.0,6
84206,48,318.0,4
109845,51,359.0,6
15197,36,251.0,8
65276,49,56.0,9
22261,40,18.0,7
139332,47,145.0,3
108876,55,30.0,3
168421,61,327.0,1
94954,54,144.0,6
193920,54,284.0,5
187224,48,287.0,6
147899,44,332.0,3
166135,34,331.0,2
168098,21,120.0,5
93518,22,117.0,4
117992,62,410.0,5
7658,43,273.0,5
62188,55,41.0,9
103817,20,246.0,8
40607,40,148.0,2
195046,50,293.0,7
165303,39,336.0,3
189508,63,182.0,6
135253,61,326.0,2
163158,27,181.0,3
153203,21,12.0,7
193363,59,180.0,9
84844,59,80.0,7
97649,28,411.0,3
173258,25,516.0,2
149813,15,108.0,10
156916,14,518.0,1
61382,54,435.0,2
105085,23,201.0,8
143850,52,292.0,6
197416,15,304.0,2
36999,15,91.0,2
155233,15,433.0,5
122229,44,256.0,4
116596,21,81.0,8
197547,36,228.0,8
136854,58,9.0,5
132972,24,126.0,2
160823,57,37.0,4
177552,30,5.0,8
35005,32,341.0,3
185140,17,55.0,3
132675,32,257.0,1
155859,47,229.0,3
58128,59,215.0,7
170274,21,201.0,4
70906,35,127.0,8
190902,53,187.0,2
113886,44,169.0,10
191127,45,115.0,7
90300,56,73.0,5
140190,59,172.0,4
22284,19,253.0,3
35321,63,288.0,4
89874,46,58.0,5
152878,38,123.0,10
19693,61,314.0,3
80037,48,64.0,3
12759,56,65.0,3
82685,51,204.0,2
36565,43,360.0,4
128245,33,181.0,1
1908,24,252.0,6
2500,63,304.0,4
25422,65,73.0,4
80876,43,91.0,8
32494,40,136.0,2
70632,34,230.0,3
66026,23,221.0,6
10941,52,305.0,4
147050,27,276.0,8
105209,27,319.0,7
60852,60,259.0,3
120375,39,240.0,6
20635,32,244.0,8
197788,30,55.0,9
171204,17,129.0,10
91207,28,259.0,1
177412,34,217.0,5
160627,14,5.0,6
103559,42,140.0,8
84294,46,363.0,4
162115,40,129.0,5
94177,39,119.0,4
24754,35,177.0,5
53420,44,346.0,1
191890,57,284.0,9
112856,42,5.0,8
27965,38,113.0,7
61758,50,257.0,8
42351,48,60.0,7
61898,56,288.0,3
174291,50,159.0,8
182683,36,164.0,1
25319,16,127.0,10
190337,49,45.0,4
26648,60,219.0,8
43192,39,108.0,10
63400,58,5.0,9
127947,35,191.0,8
135450,13,129.0,10
167914,39,209.0,3
113750,54,347.0,4
169107,39,259.0,9
6298,26,321.0,9
92836,26,5.0,9
63308,26,249.0,7
129584,32,315.0,1
39839,28,238.0,4
146361,16,70.0,8
80178,46,87.0,9
82925,42,383.0,2
86060,62,265.0,8
69930,51,233.0,1
131077,29,277.0,2
199071,56,259.0,6
189715,46,364.0,7
142937,55,132.0,1
22203,44,200.0,5
58316,44,408.0,3
156536,58,153.0,10
127097,32,356.0,2
6102,36,101.0,5
140849,18,376.0,9
13782,40,244.0,1
83516,62,84.0,1
17028,30,182.0,9
79154,35,92.0,3
136849,23,267.0,5
3624,32,279.0,5
159497,61,44.0,7
106042,37,52.0,7
20273,34,150.0,3
99863,56,5.0,9
103589,20,105.0,9
60649,49,204.0,1
11786,32,160.0,8
129543,23,288.0,10
117363,20,446.0,1
47844,53,207.0,2
196160,26,181.0,9
112468,33,106.0,5
4592,23,84.0,5
2986,55,299.0,4
44560,49,90.0,2
121636,65,328.0,3
12439,57,5.0,10
29092,17,179.0,1
149578,49,37.0,7
128046,56,278.0,4
11289,38,97.0,9
101840,59,268.0,2
30311,36,74.0,4
3276,62,64.0,5
90770,41,371.0,2
68162,41,113.0,5
175152,17,124.0,7
758,28,17.0,9
69953,18,303.0,9
55036,20,86.0,7
170470,29,178.0,2
68392,39,162.0,1
130457,36,290.0,6
111459,26,70.0,9
131954,59,257.0,5
98831,40,202.0,3
119363,14,266.0,10
67449,56,312.0,3
51562,53,77.0,9
95793,14,383.0,7
47028,60,56.0,6
154226,63,269.0,5
18414,16,313.0,2
60347,34,129.0,1
30047,32,72.0,10
256,46,229.0,3
197200,55,334.0,5
150030,61,5.0,9
86550,61,71.0,5
62615,41,352.0,1
189688,40,314.0,5
20102,26,169.0,10
158759,35,340.0,3
141647,14,427.0,1
192788,22,113.0,9
80917,18,186.0,10
67784,45,104.0,9
39534,14,70.0,5
156158,27,294.0,6
3238,21,423.0,7
13401,61,5.0,7
124236,16,261.0,3
198332,55,71.0,7
23932,46,207.0,5
97021,57,229.0,2
33104,29,96.0,2
194605,54,214.0,1
25099,57,54.0,2
129298,40,172.0,6
4874,35,19.0,4
2075,59,181.0,6
123290,48,316.0,7
120378,59,131.0,1
149110,17,293.0,7
109288,50,57.0,2
85835,17,389.0,3
93427,22,251.0,8
172163,31,232.0,5
4087,63,148.0,8
58385,62,123.0,6
75924,37,225.0,9
71359,52,260.0,3
24632,46,186.0,4
56585,52,48.0,9
160067,57,210.0,9
22884,52,5.0,10
139629,31,220.0,9
162310,19,293.0,1
164038,49,91.0,9
64808,56,46.0,3
99909,47,85.0,3
63511,42,32.0,10
5882,28,275.0,1
97554,17,203.0,3
72866,18,96.0,6
149522,17,188.0,10
170563,45,371.0,2
110148,13,315.0,10
189308,17,256.0,5
29328,15,177.0,10
19240,65,140.0,8
910,27,155.0,7
105665,24,178.0,1
177946,63,59.0,8
50425,50,9.0,6
79772,47,407.0,2
111443,63,45.0,10
18366,23,208.0,2
148194,28,148.0,4
90284,17,310.0,6
157177,24,132.0,2
27960,44,270.0,2
168991,27,250.0,2
22462,18,177.0,1
113640,19,128.0,1
70296,22,257.0,10
184740,45,41.0,5
196157,54,328.0,1
119758,37,103.0,6
11603,17,80.0,4
71987,51,5.0,7
168408,40,180.0,2
90067,35,323.0,3
3644,57,209.0,5
75921,55,186.0,2
159759,37,198.0,5
140053,65,10.0,7
33746,61,181.0,10
169985,17,61.0,9
121235,62,207.0,5
94141,63,49.0,5
32671,37,66.0,9
6469,57,200.0,4
26912,44,326.0,3
48047,56,131.0,4
58628,50,80.0,4
45762,30,374.0,1
179519,46,214.0,2
192543,38,176.0,8
116100,54,173.0,5
160131,24,174.0,7
10449,51,183.0,3
162913,32,161.0,5
188833,34,173.0,3
139944,45,328.0,4
17371,53,130.0,6
184661,55,99.0,1
169399,63,331.0,4
142105,54,131.0,3
75068,39,346.0,3
4382,50,159.0,10
86675,21,399.0,3
67974,56,232.0,7
149320,64,84.0,7
117743,37,213.0,3
130707,49,330.0,5
12761,54,326.0,3
153642,57,105.0,2
143213,50,228.0,8
85206,25,78.0,9
138923,51,274.0,5
85694,13,67.0,7
125674,35,321.0,2
73190,13,13.0,7
78803,16,255.0,10
23785,57,106.0,3
14997,56,86.0,10
1996,34,289.0,3
88638,34,52.0,9
136047,45,264.0,6
5513,29,53.0,8
151187,21,6.0,9
127051,52,162.0,6
67797,36,149.0,1
19010,41,142.0,6
121688,26,268.0,5
41263,35,225.0,6
24073,46,22.0,6
115319,29,74.0,10
11463,30,298.0,4
147931,39,314.0,3
147507,46,115.0,7
190945,44,23.0,2
11628,36,5.0,10
35308,41,30.0,6
83786,22,164.0,9
92629,35,221.0,7
157866,18,274.0,6
59884,50,267.0,4
91693,41,122.0,9
168085,43,198.0,4
70754,42,101.0,8
189375,62,120.0,2
76109,26,25.0,6
70038,40,308.0,5
22277,13,394.0,4
131686,60,345.0,1
55496,58,43.0,7
22778,54,247.0,6
58874,58,223.0,9
21109,33,142.0,7
55237,18,256.0,8
182217,60,69.0,10
70536,28,309.0,5
101429,46,95.0,6
171939,60,109.0,3
113860,35,258.0,3
83755,39,72.0,8
171482,21,235.0,9
161687,36,282.0,4
27294,65,5.0,10
84280,14,27.0,9
173194,56,212.0,8
39824,61,81.0,8
38559,60,163.0,3
59414,42,213.0,8
119109,42,270.0,6
158699,25,200.0,2
157904,64,231.0,4
152936,53,213.0,2
36709,18,372.0,8
192277,37,105.0,10
86721,40,112.0,9
15232,63,117.0,1
138531,15,274.0,9
119553,18,182.0,5
159562,23,245.0,6
18689,46,127.0,1
171391,17,77.0,9
17134,30,289.0,8
128735,56,31.0,7
139507,48,84.0,7
81706,64,77.0,1
168378,19,382.0,1
77165,33,111.0,5
193566,52,334.0,5
180100,46,62.0,4
162597,54,105.0,8
13449,55,23.0,8
175920,17,210.0,2
76168,26,284.0,6
129148,44,93.0,8
154979,24,316.0,3
57034,50,16.0,2
167624,30,201.0,3
165149,36,301.0,2
8112,13,216.0,6
85980,36,58.0,7
68473,54,124.0,2
28804,30,127.0,3
50870,16,308.0,8
61166,57,113.0,7
124174,19,147.0,2
82438,48,78.0,10
119721,64,229.0,1
4406,13,5.0,9
74402,34,61.0,8
188445,48,339.0,8
112734,45,24.0,5
109479,43,154.0,1
153913,47,239.0,6
111075,47,311.0,7
104427,46,306.0,2
57164,62,224.0,9
115467,19,96.0,7
57926,31,370.0,5
146619,31,240.0,5
11803,63,100.0,8
15772,47,109.0,3
120513,44,219.0,4
138114,35,292.0,8
105540,43,264.0,6
112795,58,57.0,10
182464,30,353.0,2
132430,51,275.0,7
147387,35,317.0,6
178923,28,368.0,5
39375,41,297.0,4
38833,36,98.0,9
140586,26,340.0,5
123243,28,329.0,6
104428,57,414.0,1
57138,23,90.0,10
138635,32,419.0,1
79522,28,292.0,3
167336,27,125.0,2
8242,53,295.0,1
25786,53,350.0,2
69317,26,93.0,10
25819,30,190.0,7
153043,19,329.0,8
45147,21,156.0,8
119625,38,5.0,7
67477,16,235.0,10
116744,61,378.0,4
170759,53,64.0,2
199548,42,214.0,1
148261,35,302.0,2
33906,46,281.0,9
172759,59,265.0,7
81915,22,83.0,6
92540,39,326.0,6
36228,39,33.0,9
78201,28,204.0,9
178872,34,373.0,2
128672,21,5.0,10
67637,33,302.0,6
144710,28,180.0,4
21929,62,148.0,1
47075,35,243.0,1
32703,45,5.0,10
61106,57,157.0,3
98689,39,113.0,10
140966,22,83.0,8
21899,20,277.0,6
106259,22,75.0,5
3733,40,215.0,4
163592,25,163.0,10
48233,39,80.0,10
46728,23,99.0,6
165839,16,156.0,10
143722,32,205.0,9
88476,31,35.0,2
124033,35,216.0,3
76640,61,113.0,7
161463,61,47.0,3
26138,24,204.0,3
177941,54,5.0,10
167835,59,5.0,10
50732,61,5.0,10
170527,56,100.0,6
187011,30,328.0,4
164758,16,348.0,3
38491,57,410.0,2
23054,43,241.0,4
114430,40,275.0,5
89805,65,159.0,4
154813,48,53.0,7
39140,61,58.0,2
111654,63,174.0,8
104420,30,439.0,1
74228,13,224.0,10
78629,61,158.0,8
71184,21,313.0,4
155703,32,118.0,9
158140,50,248.0,5
119455,63,167.0,8
111703,26,48.0,6
51826,32,147.0,2
167548,43,137.0,4
177046,60,189.0,4
181157,40,153.0,2
124755,51,46.0,8
63713,25,142.0,5
187225,18,318.0,8
103563,26,125.0,6
153452,24,321.0,8
132874,50,205.0,9
105705,28,95.0,8
74752,40,247.0,3
99660,19,118.0,4
65973,15,318.0,1
15919,54,197.0,7
22287,62,55.0,5
196460,25,88.0,6
99653,58,38.0,5
138283,43,78.0,4
4837,28,149.0,9
104895,49,248.0,7
171061,14,144.0,5
176749,51,21.0,2
134975,37,215.0,7
79517,38,294.0,1
33151,14,348.0,3
31003,32,142.0,4
193183,64,354.0,4
24272,26,65.0,4
8304,38,259.0,5
162765,17,205.0,6
186362,49,286.0,3
31517,56,148.0,8
43461,39,157.0,6
48663,54,80.0,7
37190,40,5.0,8
98657,55,157.0,3
47645,23,19.0,9
39757,18,111.0,5
28684,49,444.0,3
84330,15,94.0,6
25998,55,47.0,8
20759,20,307.0,5
141930,21,109.0,10
40354,21,187.0,3
173810,31,192.0,10
33612,40,267.0,3
156856,20,143.0,2
137264,39,134.0,3
115950,24,139.0,8
2838,27,296.0,7
121192,26,242.0,4
184620,65,50.0,7
156729,24,150.0,2
188011,48,154.0,5
29410,47,164.0,4
136506,58,352.0,2
31160,13,5.0,7
146079,43,249.0,9
185917,53,18.0,8
98238,17,16.0,9
114811,14,229.0,6
20124,13,367.0,3
148782,27,63.0,8
55204,36,311.0,9
83684,28,232.0,2
124281,36,175.0,3
29335,48,90.0,2
64278,61,204.0,6
34791,47,391.0,1
177553,46,183.0,5
108969,55,260.0,2
5795,52,334.0,3
2058,50,284.0,3
152826,15,200.0,1
23613,47,112.0,10
35636,49,249.0,4
48884,45,224.0,10
68942,61,268.0,2
113959,37,129.0,6
129294,63,287.0,8
17564,64,296.0,2
180246,14,207.0,10
41297,40,254.0,4
35506,52,44.0,3
34542,21,282.0,5
67852,28,266.0,8
102406,23,319.0,7
6184,35,278.0,10
36352,54,187.0,1
136167,22,5.0,9
60994,65,44.0,10
23375,47,31.0,10
141620,38,226.0,5
90250,41,122.0,4
51914,42,317.0,3
46239,41,169.0,2
88208,18,315.0,5
1603,21,291.0,1
71139,38,228.0,10
116247,65,207.0,9
70041,43,239.0,8
127308,29,301.0,6
186929,62,226.0,4
171480,17,84.0,10
128431,23,207.0,1
145609,14,327.0,1
45442,28,259.0,10
100600,43,174.0,9
164817,60,5.0,9
26746,50,307.0,4
62024,34,40.0,7
188782,30,178.0,3
109362,43,63.0,7
58681,14,303.0,4
3863,41,81.0,6
57217,59,45.0,7
57529,15,166.0,2
177516,51,192.0,7
143905,18,187.0,1
141576,18,322.0,8
128905,22,172.0,9
72399,52,84.0,6
51809,22,184.0,2
132289,48,250.0,2
83373,35,5.0,10
101881,42,253.0,4
145725,65,27.0,5
109903,40,51.0,10
27844,40,26.0,10
193454,17,171.0,10
168335,61,128.0,6
68943,46,148.0,8
18481,30,185.0,10
124724,41,267.0,6
68219,42,5.0,4
161837,29,72.0,7
79861,17,166.0,9
167106,25,42.0,5
108500,22,246.0,10
179997,16,328.0,9
120795,22,162.0,4
43119,50,5.0,9
55604,22,248.0,4
100017,48,375.0,1
57297,51,282.0,3
153686,17,50.0,9
37109,19,160.0,10
115962,64,21.0,7
63787,60,77.0,2
172722,51,199.0,10
130951,25,146.0,1
145810,40,301.0,5
82447,34,107.0,7
199941,15,338.0,10
103864,64,225.0,3
84914,43,228.0,1
133654,16,346.0,3
87901,22,189.0,2
137958,46,251.0,5
186040,46,54.0,10
163471,59,336.0,1
125817,25,5.0,9
188150,22,201.0,2
7604,38,155.0,4
31139,63,72.0,10
130794,63,206.0,1
171804,25,171.0,8
91864,42,445.0,1
83066,60,271.0,8
132259,47,75.0,9
1543,54,139.0,7
73278,21,398.0,1
123448,26,112.0,3
5899,16,251.0,9
50360,61,48.0,9
54009,24,183.0,3
22657,59,28.0,8
70285,16,501.0,1
199601,21,174.0,5
19302,31,107.0,8
182920,31,296.0,5
135085,64,125.0,2
169802,63,68.0,2
116644,30,270.0,1
76181,46,196.0,5
63403,39,186.0,7
43704,41,40.0,4
114756,49,200.0,1
194105,49,287.0,6
19454,56,286.0,5
157552,23,202.0,10
76753,54,339.0,1
82840,63,9.0,10
53211,42,152.0,5
187821,22,185.0,2
132398,43,161.0,7
102948,49,395.0,1
92932,35,356.0,3
68665,65,141.0,8
162963,27,393.0,3
8122,18,197.0,6
81687,15,67.0,9
41864,22,202.0,6
171917,16,210.0,9
74136,39,117.0,1
172422,61,37.0,3
71312,59,107.0,5
199728,48,291.0,8
166597,23,117.0,3
27155,37,246.0,10
28361,27,81.0,5
160185,26,33.0,10
162888,34,312.0,6
81914,42,132.0,7
66216,20,161.0,8
55811,34,333.0,1
143830,58,5.0,10
71834,63,159.0,7
29412,65,29.0,8
161136,30,150.0,2
22258,13,231.0,2
109661,51,204.0,9
186522,52,120.0,8
182323,44,175.0,7
139653,48,310.0,5
16502,65,155.0,10
29915,33,152.0,1
184337,53,226.0,7
117838,41,223.0,3
155232,43,156.0,1
99074,27,201.0,1
61744,19,339.0,3
96377,43,5.0,10
107077,57,140.0,7
81387,34,168.0,4
182851,34,298.0,3
199158,27,28.0,3
190193,14,149.0,2
158156,44,5.0,10
10433,43,73.0,6
122019,33,175.0,5
57443,20,241.0,4
16291,51,28.0,9
51224,20,190.0,1
16426,22,354.0,1
30860,41,269.0,5
130123,54,5.0,7
101224,62,5.0,8
169012,27,149.0,1
123536,28,204.0,3
63696,43,255.0,4
76649,40,158.0,4
149633,40,56.0,5
85328,48,233.0,7
56920,31,220.0,3
139318,62,5.0,10
80996,39,321.0,1
162142,62,148.0,1
38899,34,177.0,7
66509,65,157.0,3
173410,51,206.0,1
91474,40,339.0,2
3809,25,64.0,9
16320,15,166.0,6
192250,28,356.0,1
152087,37,190.0,7
83907,33,314.0,4
54503,15,439.0,1
160892,59,5.0,8
136369,29,360.0,2
3535,33,162.0,6
150883,37,392.0,1
9033,62,357.0,5
89891,22,175.0,5
93831,34,296.0,2
66678,40,227.0,2
146636,57,104.0,5
172693,37,236.0,8
162844,16,71.0,8
133692,50,353.0,10
149786,27,288.0,10
191705,20,268.0,2
120307,21,195.0,9
101375,15,280.0,8
63416,56,193.0,1
155010,41,276.0,4
80060,14,282.0,2
55968,28,251.0,7
74969,20,338.0,6
28421,48,64.0,1
173855,20,191.0,2
51783,15,293.0,3
80723,39,49.0,7
185324,26,199.0,7
22172,56,201.0,10
43683,39,198.0,6
20216,58,91.0,3
38424,17,364.0,5
32007,25,284.0,6
67929,24,140.0,4
33325,39,21.0,10
58420,37,177.0,10
181891,57,39.0,9
115576,55,226.0,5
110631,48,210.0,6
168474,43,144.0,9
11182,46,164.0,3
181656,44,126.0,3
174916,26,198.0,2
199904,34,350.0,8
28602,25,264.0,2
54764,21,100.0,5
22146,58,68.0,3
24412,51,112.0,4
119705,25,409.0,1
83324,49,103.0,10
42282,51,271.0,10
20901,57,293.0,2
84714,19,212.0,10
16032,28,358.0,7
97171,18,265.0,7
122600,13,106.0,6
44460,50,355.0,4
76242,32,34.0,8
110525,19,281.0,2
66334,14,323.0,6
8657,14,431.0,4
128642,32,234.0,4
127949,45,78.0,7
183791,60,184.0,9
193060,42,252.0,6
166050,15,37.0,7
29725,22,22.0,3
20727,33,380.0,3
105406,13,437.0,2
70902,49,5.0,10
52648,60,5.0,8
63799,19,229.0,4
116210,62,5.0,10
84325,24,159.0,5
28663,37,208.0,9
85123,29,313.0,2
89053,25,180.0,3
15328,54,183.0,7
174310,21,236.0,8
171558,24,193.0,6
100675,55,285.0,8
84351,59,15.0,8
22059,23,431.0,2
172952,53,283.0,9
116273,17,206.0,1
184743,38,5.0,10
120207,53,324.0,5
83892,65,5.0,7
177711,32,326.0,3
178757,45,94.0,5
130108,19,61.0,5
70375,38,192.0,5
116617,57,44.0,5
166165,56,340.0,1
136832,35,186.0,7
178166,29,276.0,6
167356,38,141.0,3
